"paper","long_cite","short_cite","doi","expt_num","expt_cond","pretty_cond_name","subj","specific_subject_id","sex","agedays","order","exposure_phase","train1","train2","train3","train4","train5","train6","train7","train8","train9","train10","train11","train12","train13","train14","last_train_trial","last_train_looking","expected1","expected2","expected3","unexpected1","unexpected2","unexpected3","num_trials","exp_or_control","equal_per_nov","domain","principle","PI_group","stim_loop","paper_expt_info","data_contains_all_trials"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","5","luo_2009b.1.1_selfpropelled.5","f",162.2,"unexp","familiarization",60,60,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,"6",60,60,6.4,NA,47.5,35.5,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","6","luo_2009b.1.1_selfpropelled.6","f",143.8,"unexp","familiarization",60,51.3,11.4,7.9,22.4,15.9,NA,NA,NA,NA,NA,NA,NA,NA,"6",15.9,5.8,28.9,NA,9.8,10.8,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","7","luo_2009b.1.1_selfpropelled.7","f",150.8,"unexp","familiarization",60,57.3,49.5,17.7,17.8,6.3,NA,NA,NA,NA,NA,NA,NA,NA,"6",6.3,60,29.8,NA,28.5,60,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","8","luo_2009b.1.1_selfpropelled.8","f",160.2,"unexp","familiarization",60,60,60,60,60,45,NA,NA,NA,NA,NA,NA,NA,NA,"6",45,60,25.6,NA,60,60,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","9","luo_2009b.1.1_selfpropelled.9","m",141.8,"exp","familiarization",17.2,32.7,5.9,18.7,9.7,16.6,NA,NA,NA,NA,NA,NA,NA,NA,"6",16.6,44.4,28.3,NA,60,44.6,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","10","luo_2009b.1.1_selfpropelled.10","m",137.8,"exp","familiarization",60,59.6,30.5,60,26.4,8,NA,NA,NA,NA,NA,NA,NA,NA,"6",8,38.4,27.2,NA,15.4,15.5,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","11","luo_2009b.1.1_selfpropelled.11","m",148.8,"exp","familiarization",5.9,8.6,9.9,16.2,5.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,"6",9.2,5.9,25.5,NA,37.5,14.9,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","12","luo_2009b.1.1_selfpropelled.12","m",147.8,"exp","familiarization",60,60,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,"6",60,60,24.9,NA,47.9,59,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","13","luo_2009b.1.1_selfpropelled.13","f",150.8,"exp","familiarization",60,60,60,60,60,33.7,NA,NA,NA,NA,NA,NA,NA,NA,"6",33.7,60,35.2,NA,5,37.9,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","14","luo_2009b.1.1_selfpropelled.14","f",149.8,"exp","familiarization",60,60,60,60,33.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,"6",14.8,13,21.2,NA,6.7,9.6,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","15","luo_2009b.1.1_selfpropelled.15","f",156.2,"exp","familiarization",60,60,60,12.8,32.4,60,NA,NA,NA,NA,NA,NA,NA,NA,"6",60,60,60,NA,6.6,60,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","1","1_selfpropelled","Luo et al (2009) Exp 1 Self Propelled","16","luo_2009b.1.1_selfpropelled.16","f",161.2,"exp","familiarization",60,60,54.8,30,13.9,9.7,NA,NA,NA,NA,NA,NA,NA,NA,"6",9.7,25.1,31.4,NA,60,24.5,NA,4,"control","yes","physics","inertia","baillargeon","yes","luo_2009b.1.1_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","1","luo_2009b.2.2_inert.1","m",153.2,"unexp","familiarization",9.1,60,60,60,31,25.5,NA,NA,NA,NA,NA,NA,NA,NA,"6",25.5,12.2,8.1,NA,60,21.6,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","2","luo_2009b.2.2_inert.2","m",149.8,"unexp","familiarization",60,60,32.1,57.3,60,19,NA,NA,NA,NA,NA,NA,NA,NA,"6",19,60,60,NA,60,44.7,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","3","luo_2009b.2.2_inert.3","m",144.8,"unexp","familiarization",60,60,60,44.4,12.9,7,NA,NA,NA,NA,NA,NA,NA,NA,"6",7,23,60,NA,50,41.9,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","4","luo_2009b.2.2_inert.4","m",146.8,"unexp","familiarization",60,60,60,60,18.6,60,NA,NA,NA,NA,NA,NA,NA,NA,"6",60,60,60,NA,31.2,60,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","5","luo_2009b.2.2_inert.5","f",160.2,"unexp","familiarization",11.9,60,60,44.8,15.8,10,NA,NA,NA,NA,NA,NA,NA,NA,"6",10,47,60,NA,38.2,60,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","6","luo_2009b.2.2_inert.6","f",161.2,"unexp","familiarization",60,60,50.6,60,26.2,18.6,NA,NA,NA,NA,NA,NA,NA,NA,"6",18.6,60,25.9,NA,60,60,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","7","luo_2009b.2.2_inert.7","f",149.8,"unexp","familiarization",60,60,44.2,60,12.9,21.4,NA,NA,NA,NA,NA,NA,NA,NA,"6",21.4,60,60,NA,60,24.4,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","8","luo_2009b.2.2_inert.8","f",157.2,"unexp","familiarization",60,60,60,46.2,26.7,5.3,NA,NA,NA,NA,NA,NA,NA,NA,"6",5.3,60,20.5,NA,60,46.4,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","9","luo_2009b.2.2_inert.9","m",149.8,"exp","familiarization",60,60,60,44.8,60,15.8,NA,NA,NA,NA,NA,NA,NA,NA,"6",15.8,60,53.7,NA,60,28,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","10","luo_2009b.2.2_inert.10","m",156.2,"exp","familiarization",60,60,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,"6",60,60,49.9,NA,60,8.3,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","11","luo_2009b.2.2_inert.11","m",137.8,"exp","familiarization",60,60,60,60,12.4,7.1,NA,NA,NA,NA,NA,NA,NA,NA,"6",7.1,60,60,NA,60,24.4,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","12","luo_2009b.2.2_inert.12","m",146.8,"exp","familiarization",60,60,60,60,10.3,40.4,NA,NA,NA,NA,NA,NA,NA,NA,"6",40.4,28,60,NA,60,22.7,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","13","luo_2009b.2.2_inert.13","f",159.2,"exp","familiarization",60,60,60,60,52.5,6.4,NA,NA,NA,NA,NA,NA,NA,NA,"6",6.4,60,11.7,NA,60,60,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","14","luo_2009b.2.2_inert.14","f",158.2,"exp","familiarization",60,60,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,"6",60,60,60,NA,60,26.2,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","15","luo_2009b.2.2_inert.15","f",160.2,"exp","familiarization",60,60,60,60,60,26.2,NA,NA,NA,NA,NA,NA,NA,NA,"6",26.2,60,60,NA,60,49.8,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_inert","Luo et al (2009) Exp 2 Inert","16","luo_2009b.2.2_inert.16","f",152.2,"exp","familiarization",60,60,60,51.6,37.7,16.3,NA,NA,NA,NA,NA,NA,NA,NA,"6",16.3,60,45.6,NA,60,20.6,NA,4,"control","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_inert","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_selfpropelled","Luo et al (2009) Exp 2 Self Propelled","1","luo_2009b.2.2_selfpropelled.1","m",153.2,"unexp","familiarization",60,60,13,60,60,33.5,NA,NA,NA,NA,NA,NA,NA,NA,"6",33.5,60,22.7,NA,60,60,NA,4,"experimental","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_selfpropelled","Luo et al (2009) Exp 2 Self Propelled","2","luo_2009b.2.2_selfpropelled.2","m",155.2,"unexp","familiarization",60,60,60,60,41.6,60,NA,NA,NA,NA,NA,NA,NA,NA,"6",60,60,30.9,NA,60,60,NA,4,"experimental","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_selfpropelled","Luo et al (2009) Exp 2 Self Propelled","3","luo_2009b.2.2_selfpropelled.3","m",149.8,"unexp","familiarization",60,60,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,"6",60,40.4,41.6,NA,47.7,52.8,NA,4,"experimental","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_selfpropelled","Luo et al (2009) Exp 2 Self Propelled","4","luo_2009b.2.2_selfpropelled.4","m",156.2,"unexp","familiarization",60,60,13.5,60,5.3,8.4,NA,NA,NA,NA,NA,NA,NA,NA,"6",8.4,15.2,36.5,NA,11.6,60,NA,4,"experimental","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_selfpropelled","Luo et al (2009) Exp 2 Self Propelled","5","luo_2009b.2.2_selfpropelled.5","f",157.2,"unexp","familiarization",53.9,35.2,22.7,9.1,9.3,6.3,NA,NA,NA,NA,NA,NA,NA,NA,"6",6.3,18.2,28.6,NA,22.9,6.5,NA,4,"experimental","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_selfpropelled","Luo et al (2009) Exp 2 Self Propelled","6","luo_2009b.2.2_selfpropelled.6","f",154.2,"unexp","familiarization",60,60,37.2,7.1,11.4,5.2,NA,NA,NA,NA,NA,NA,NA,NA,"6",5.2,11.8,5.8,NA,25.4,55.9,NA,4,"experimental","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_selfpropelled","Luo et al (2009) Exp 2 Self Propelled","7","luo_2009b.2.2_selfpropelled.7","f",146.8,"unexp","familiarization",47,60,60,36.7,14.6,5.3,NA,NA,NA,NA,NA,NA,NA,NA,"6",5.3,60,27.5,NA,60,60,NA,4,"experimental","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_selfpropelled","Luo et al (2009) Exp 2 Self Propelled","8","luo_2009b.2.2_selfpropelled.8","f",138.8,"unexp","familiarization",60,30.2,21.6,6.5,6.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,"6",12.5,60,12.2,NA,60,51.7,NA,4,"experimental","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_selfpropelled","yes"
"luo_2009b","Luo, Y., Kaufman, L., & Baillargeon, R. (2009). Young infants’ reasoning about physical events involving inert and self-propelled objects. Cognitive psychology, 58(4), 441-486.","Luo, Kaufman, & Baillargeon (2009)","10.1016/j.cogpsych.2008.11.001","2","2_selfpropelled","Luo et al (2009) Exp 2 Self Propelled","9","luo_2009b.2.2_selfpropelled.9","m",140.8,"exp","familiarization",12.2,9.4,8.1,14.9,21.7,23.6,NA,NA,NA,NA,NA,NA,NA,NA,"6",23.6,13.4,27.5,NA,56.2,35.8,NA,4,"experimental","yes","physics","solidity","baillargeon","yes","luo_2009b.2.2_selfpropelled","yes"
